3251792424,4.58,2658,2.49,8550,,d,20.0 cm
3259389576,4.58,2658,2.44,8554,,M wash,32.5 g
3266919336,4.58,2658,2.37,8558,,m wheel ,595 g
3275479032,4.58,2658,1.56,8562,,w circ,1.530 m
